frame,x1,y1,x2,y2,cx,cy,visibility
0,2327.0852,1212.3795,2375.6917,1273.4618,2351,1242,1
0,1524.4766,924.2456,1570.2656,981.8894,1547,953,1
1,2327.916,1212.3604,2375.8418,1273.5405,2351,1242,1
1,1523.842,924.2673,1570.2166,982.4976,1547,953,1
2,2327.9019,1212.3721,2375.8394,1273.5862,2351,1242,1
2,1523.887,924.2456,1570.2454,982.5044,1547,953,1
3,2327.8677,1212.3594,2375.837,1273.605,2351,1242,1
3,1523.8417,924.2516,1570.2684,982.59094,1547,953,1
4,2327.8577,1212.342,2375.7454,1273.2737,2351,1242,1
4,1523.6753,924.4721,1570.2671,982.82635,1546,953,1
4,2061.2847,134.89929,2114.606,203.82422,2087,169,1
5,2327.7383,1212.4475,2375.7388,1273.2756,2351,1242,1
5,1523.7947,924.3343,1570.1846,982.80524,1546,953,1
5,2061.2378,135.24008,2114.479,203.67563,2087,169,1
6,2327.7236,1212.4087,2375.6934,1273.2783,2351,1242,1
6,1523.7609,924.42535,1570.174,982.9799,1546,953,1
6,2061.6406,135.22678,2114.6006,203.2294,2088,169,1
7,2327.7744,1212.4456,2375.7227,1273.4783,2351,1242,1
7,1523.752,924.44385,1570.1204,982.83716,1546,953,1
7,2061.876,135.41986,2114.4692,202.54596,2088,168,1
8,2327.9888,1212.2747,2375.8237,1273.3362,2351,1242,1
8,1523.2124,923.7604,1569.7646,982.2081,1546,952,1
9,2327.8486,1212.3049,2375.6738,1272.9451,2351,1242,1
9,1523.8179,923.31287,1570.0598,982.06287,1546,952,1
9,2060.4985,133.83432,2114.5688,204.42288,2087,169,1
10,2327.8606,1212.3048,2375.6853,1272.9615,2351,1242,1
10,2060.5195,133.55435,2114.5674,204.47495,2087,169,1
11,2327.8374,1212.3071,2375.6685,1272.9688,2351,1242,1
11,2060.66,133.06592,2114.7625,204.29263,2087,168,1
12,2327.73,1212.4106,2375.6743,1273.3379,2351,1242,1
12,2060.3472,133.71683,2114.4917,204.25919,2087,168,1
12,1523.9563,923.85474,1570.3596,982.78455,1547,953,1
13,2327.8535,1212.3077,2375.6548,1273.0094,2351,1242,1
13,2060.9302,133.4264,2114.686,203.84029,2087,168,1
13,1523.9407,924.0499,1570.3843,982.952,1547,953,1
14,2327.8547,1212.3115,2375.654,1273.0161,2351,1242,1
14,2061.0186,133.3385,2114.748,203.78177,2087,168,1
14,1523.9707,923.9668,1570.3779,982.9324,1547,953,1
15,2327.8706,1212.2649,2375.6177,1272.9397,2351,1242,1
15,2061.2786,133.46841,2114.5447,203.28873,2087,168,1
15,1524.1099,924.0015,1570.5537,982.6081,1547,953,1
16,2327.861,1212.2957,2375.672,1272.9431,2351,1242,1
16,2060.9414,133.6337,2114.519,203.59372,2087,168,1
16,1524.0272,924.07227,1570.5599,982.9053,1547,953,1
17,2327.8252,1212.3286,2375.6602,1272.9045,2351,1242,1
17,2060.9233,133.51581,2114.5674,203.7388,2087,168,1
17,1524.0833,924.04083,1570.6199,982.77045,1547,953,1
18,2327.8403,1212.374,2375.7075,1272.9346,2351,1242,1
18,1524.2173,923.705,1570.5322,982.53375,1547,953,1
18,2060.9507,133.50562,2114.5112,203.5567,2087,168,1
19,2327.851,1212.3386,2375.6528,1272.9841,2351,1242,1
19,1524.394,923.6927,1570.7051,982.7576,1547,953,1
19,2061.0867,133.54721,2114.592,203.65872,2087,168,1
20,2327.858,1212.3156,2375.6587,1273.0153,2351,1242,1
20,2060.755,133.55563,2114.5518,203.69406,2087,168,1
21,2327.8408,1212.3289,2375.6675,1273.0842,2351,1242,1
21,2060.6016,133.2412,2114.6768,204.72185,2087,168,1
22,2327.935,1212.302,2375.684,1272.9458,2351,1242,1
22,2060.465,133.1725,2114.658,204.79845,2087,168,1
23,2327.6885,1212.4402,2375.7393,1273.0847,2351,1242,1
23,2060.0386,132.40901,2114.7944,205.6429,2087,169,1
24,2327.6475,1212.4424,2375.6807,1273.0513,2351,1242,1
24,2060.2515,133.0004,2114.6,205.49426,2087,169,1
25,2327.582,1212.492,2375.5908,1273.136,2351,1242,1
26,2327.592,1212.4983,2375.6384,1273.2126,2351,1242,1
27,2327.6858,1212.464,2375.6448,1273.2506,2351,1242,1
27,1523.7612,923.8887,1570.3127,983.5676,1547,953,1
28,2327.6199,1212.4939,2375.638,1273.283,2351,1242,1
28,1523.8092,923.92676,1570.336,983.5996,1547,953,1
28,2060.539,132.54446,2115.1016,204.63834,2087,168,1
29,2327.664,1212.4893,2375.6602,1273.2732,2351,1242,1
29,1523.772,924.0292,1570.323,983.55725,1547,953,1
30,2327.601,1212.5151,2375.6646,1273.312,2351,1242,1
30,1523.8281,923.91296,1570.3828,983.71765,1547,953,1
30,2060.1958,131.88339,2115.4033,205.87402,2087,168,1
31,2327.6895,1212.4587,2375.6738,1273.2156,2351,1242,1
31,1523.7875,924.0072,1570.348,983.6903,1547,953,1
32,2327.7485,1212.4698,2375.725,1273.078,2351,1242,1
32,1523.7942,923.91174,1570.3035,983.68506,1547,953,1
33,2327.5735,1212.5637,2375.7454,1273.4417,2351,1243,1
33,2060.3008,131.67603,2115.587,205.68115,2087,168,1
33,878.0742,302.1095,923.5355,347.52332,900,324,1
34,2327.5918,1212.5642,2375.7656,1273.447,2351,1243,1
34,2059.9453,131.04468,2115.582,206.10144,2087,168,1
34,877.92883,302.07166,923.5303,347.52173,900,324,1
35,2327.571,1212.5637,2375.757,1273.4626,2351,1243,1
35,877.9746,301.9965,923.67896,347.14096,900,324,1
36,2327.758,1212.4297,2375.964,1273.3232,2351,1242,1
36,878.266,301.98877,923.3231,347.05566,900,324,1
37,2327.8005,1212.4207,2375.947,1273.3552,2351,1242,1
37,878.423,302.0418,923.473,347.43927,900,324,1
38,2328.019,1212.3549,2375.976,1273.484,2351,1242,1
38,2059.4795,131.00974,2115.5889,206.41922,2087,168,1
38,1523.8582,923.7106,1570.6218,982.77527,1547,953,1
39,2328.0918,1212.3148,2375.9639,1273.4144,2352,1242,1
39,2059.6108,130.98454,2115.642,206.31758,2087,168,1
39,1523.7517,923.8623,1570.6135,983.07263,1547,953,1
40,2328.083,1212.3002,2375.9287,1273.4584,2352,1242,1
40,2059.4302,130.82831,2115.6655,206.85217,2087,168,1
40,1523.7678,923.7029,1570.5593,982.9326,1547,953,1
41,2328.1218,1212.2697,2375.968,1273.5074,2352,1242,1
41,1523.8306,923.8241,1570.6084,982.9708,1547,953,1
41,2060.6846,132.95486,2115.4736,205.24564,2088,169,1
42,2328.047,1212.3269,2375.971,1273.5378,2352,1242,1
42,2060.5444,133.19489,2115.3774,205.59973,2087,169,1
42,1523.9983,923.69434,1570.7146,982.94214,1547,953,1
43,2328.0518,1212.3262,2375.997,1273.5874,2352,1242,1
43,2059.8306,131.40323,2115.63,206.45236,2087,168,1
44,2328.0078,1212.365,2375.9854,1273.5559,2351,1242,1
44,2059.8472,131.40927,2115.6602,206.44492,2087,168,1
45,2327.9233,1212.3284,2375.9478,1273.5813,2351,1242,1
45,2060.0288,131.95667,2115.2651,205.82074,2087,168,1
46,2328.0156,1212.382,2375.9683,1273.5194,2351,1242,1
46,2060.0063,132.5267,2115.229,205.60861,2087,169,1
47,2328.0596,1212.2592,2375.9263,1273.4164,2351,1242,1
47,1524.0269,923.9171,1570.5513,982.39905,1547,953,1
48,2328.0774,1212.2844,2375.9568,1273.4443,2352,1242,1
48,1523.923,923.95435,1570.4987,982.68176,1547,953,1
49,2328.0571,1212.2871,2375.9429,1273.4541,2352,1242,1
49,1523.8943,924.1471,1570.5784,982.9507,1547,953,1
49,2060.0674,132.17949,2115.4932,205.0453,2087,168,1
50,2327.9927,1212.331,2375.9946,1273.5037,2351,1242,1
50,2060.2935,133.47815,2114.9893,204.45758,2087,168,1
50,1524.0061,923.97876,1570.5422,982.6333,1547,953,1
51,2327.9795,1212.3564,2375.956,1273.5085,2351,1242,1
51,2060.151,132.16608,2115.2837,204.98242,2087,168,1
51,1523.9431,924.0526,1570.5613,982.6864,1547,953,1
52,2327.983,1212.3909,2375.98,1273.5615,2351,1242,1
52,1523.9968,923.9862,1570.5603,982.6908,1547,953,1
52,2060.1792,132.24338,2115.4097,204.9252,2087,168,1
53,2328.0215,1212.3423,2375.9883,1273.5796,2352,1242,1
53,1523.8792,924.07526,1570.5493,982.82904,1547,953,1
53,2060.2573,132.6047,2115.311,204.88037,2087,168,1
54,2328.0469,1212.3359,2376.0117,1273.5967,2352,1242,1
54,2060.1462,132.53343,2115.3625,204.98671,2087,168,1
55,2328.0737,1212.2959,2375.9849,1273.4976,2352,1242,1
55,2060.197,132.53813,2115.3464,204.96532,2087,168,1
56,2327.9976,1212.3022,2375.9414,1273.5137,2351,1242,1
56,2060.1204,132.07251,2115.3875,205.13055,2087,168,1
56,1524.0018,924.0764,1570.5631,982.99585,1547,953,1
57,2327.8267,1212.352,2375.9717,1273.52,2351,1242,1
57,1524.051,924.1904,1570.5059,982.5996,1547,953,1
57,2059.6685,131.97083,2115.7734,205.59543,2087,168,1
58,2327.802,1212.3584,2375.9856,1273.5874,2351,1242,1
58,1524.003,924.1576,1570.4725,982.65234,1547,953,1
58,2059.6206,131.86308,2115.901,205.82655,2087,168,1
59,2327.8867,1212.3596,2375.9775,1273.509,2351,1242,1
59,1524.2631,924.0092,1570.6442,982.76825,1547,953,1
59,2059.604,132.03888,2115.8403,205.83069,2087,168,1
60,2327.7778,1212.345,2375.9517,1273.552,2351,1242,1
60,1524.1362,924.0594,1570.581,982.71234,1547,953,1
60,2059.6338,132.38089,2115.5703,205.77951,2087,169,1
61,2327.7568,1212.3499,2375.9355,1273.5388,2351,1242,1
61,1524.2877,924.1732,1570.5665,982.5077,1547,953,1
61,2059.8022,132.56583,2115.3623,205.52386,2087,169,1
62,2327.7312,1212.3652,2375.924,1273.5518,2351,1242,1
62,1524.3142,924.1582,1570.575,982.4779,1547,953,1
62,2059.893,132.48352,2115.475,205.38574,2087,168,1
63,2327.7944,1212.3774,2375.9507,1273.5171,2351,1242,1
63,1524.4099,924.1433,1570.6384,982.49927,1547,953,1
63,2059.8167,132.60742,2115.4915,205.31512,2087,168,1
64,2327.745,1212.3489,2375.9766,1273.4255,2351,1242,1
64,2060.5286,134.33125,2114.784,204.77992,2087,169,1
65,2327.733,1212.2874,2375.9468,1273.4045,2351,1242,1
65,2060.5552,134.40572,2114.7632,204.71364,2087,169,1
66,2327.8315,1212.2559,2375.9595,1273.2832,2351,1242,1
66,2060.254,133.47176,2114.9277,205.51433,2087,169,1
67,2327.8462,1212.2737,2375.941,1273.2908,2351,1242,1
67,2060.217,133.63773,2114.9084,205.48663,2087,169,1
68,2327.7295,1212.2817,2375.8936,1273.3486,2351,1242,1
68,2060.325,133.84903,2114.7874,205.33646,2087,169,1
69,2327.7283,1212.2772,2375.8943,1273.3539,2351,1242,1
69,2060.376,133.98862,2114.7373,205.06595,2087,169,1
70,2327.6963,1212.3158,2375.9277,1273.4584,2351,1242,1
70,2060.7136,134.33788,2114.8352,204.7206,2087,169,1
71,2327.7578,1212.309,2375.9219,1273.4498,2351,1242,1
71,2060.7358,134.36185,2114.8735,204.63693,2087,169,1
72,2327.7637,1212.3134,2375.9238,1273.4552,2351,1242,1
73,2327.608,1212.2585,2375.8315,1273.2375,2351,1242,1
73,2060.512,134.41504,2114.528,205.24847,2087,169,1
74,2327.5908,1212.2994,2375.8105,1273.2413,2351,1242,1
74,2060.6704,134.24272,2114.7056,204.97536,2087,169,1
75,2327.6372,1212.324,2375.9165,1273.4431,2351,1242,1
75,2060.6392,133.95782,2114.6973,204.96661,2087,169,1
75,1525.3854,923.4842,1570.2352,981.2297,1547,952,1
75,1301.6797,652.3563,1356.1816,726.4452,1328,689,1
76,2327.7021,1212.3188,2375.857,1273.2639,2351,1242,1
76,1525.3953,923.4054,1570.2307,981.0399,1547,952,1
76,2060.6719,133.76279,2114.8262,205.20615,2087,169,1
77,2327.5806,1212.3076,2375.893,1273.3105,2351,1242,1
77,2060.5771,134.26207,2114.7334,205.21901,2087,169,1
77,1301.7479,651.1699,1357.0436,727.72205,1329,689,1
78,2327.5361,1212.2651,2375.7861,1273.1335,2351,1242,1
78,2060.648,134.2846,2114.9087,205.48291,2087,169,1
78,1301.7434,651.1344,1357.0056,727.7272,1329,689,1
79,2327.5945,1212.2749,2375.8787,1273.206,2351,1242,1
79,2060.5547,134.03922,2114.8916,205.66031,2087,169,1
79,1300.6254,650.2805,1355.8944,727.0193,1328,688,1
80,2326.891,1212.5975,2375.5474,1272.9972,2351,1242,1
80,879.1325,302.7171,923.23224,347.55066,901,325,1
80,1299.7783,649.52167,1355.957,727.77826,1327,688,1
81,2326.8896,1212.5884,2375.5488,1273.0107,2351,1242,1
81,879.1947,302.75702,923.24634,347.62543,901,325,1
81,1299.7744,649.49146,1355.9614,727.7981,1327,688,1
81,2060.4302,133.39154,2114.8071,205.80219,2087,169,1
82,2326.7502,1212.6145,2375.532,1273.0405,2351,1242,1
