frame,x1,y1,x2,y2,cx,cy,visibility
0,0.0,0.0,0.0,0.0,0,0,0
1,835.2022705078125,192.1703338623047,871.559326171875,239.56031799316406,853,215,1
2,0.0,0.0,0.0,0.0,0,0,0
3,858.3344116210938,161.1746063232422,895.3905639648438,202.7589569091797,876,181,1
4,0.0,0.0,0.0,0.0,0,0,0
5,0.0,0.0,0.0,0.0,0,0,0
6,0.0,0.0,0.0,0.0,0,0,0
7,0.0,0.0,0.0,0.0,0,0,0
8,0.0,0.0,0.0,0.0,0,0,0
9,0.0,0.0,0.0,0.0,0,0,0
10,0.0,0.0,0.0,0.0,0,0,0
11,0.0,0.0,0.0,0.0,0,0,0
12,0.0,0.0,0.0,0.0,0,0,0
13,0.0,0.0,0.0,0.0,0,0,0
14,0.0,0.0,0.0,0.0,0,0,0
15,0.0,0.0,0.0,0.0,0,0,0
16,0.0,0.0,0.0,0.0,0,0,0
17,0.0,0.0,0.0,0.0,0,0,0
18,0.0,0.0,0.0,0.0,0,0,0
19,0.0,0.0,0.0,0.0,0,0,0
20,0.0,0.0,0.0,0.0,0,0,0
21,0.0,0.0,0.0,0.0,0,0,0
22,0.0,0.0,0.0,0.0,0,0,0
23,0.0,0.0,0.0,0.0,0,0,0
24,0.0,0.0,0.0,0.0,0,0,0
25,0.0,0.0,0.0,0.0,0,0,0
26,0.0,0.0,0.0,0.0,0,0,0
27,0.0,0.0,0.0,0.0,0,0,0
28,0.0,0.0,0.0,0.0,0,0,0
29,0.0,0.0,0.0,0.0,0,0,0
30,0.0,0.0,0.0,0.0,0,0,0
