frame,x1,y1,x2,y2,cx,cy,visibility
0,0.0,0.0,0.0,0.0,0,0,0
1,0.0,0.0,0.0,0.0,0,0,0
2,0.0,0.0,0.0,0.0,0,0,0
3,0.0,0.0,0.0,0.0,0,0,0
4,0.0,0.0,0.0,0.0,0,0,0
5,0.0,0.0,0.0,0.0,0,0,0
6,0.0,0.0,0.0,0.0,0,0,0
7,0.0,0.0,0.0,0.0,0,0,0
8,0.0,0.0,0.0,0.0,0,0,0
9,0.0,0.0,0.0,0.0,0,0,0
10,0.0,0.0,0.0,0.0,0,0,0
11,0.0,0.0,0.0,0.0,0,0,0
12,0.0,0.0,0.0,0.0,0,0,0
13,0.0,0.0,0.0,0.0,0,0,0
14,0.0,0.0,0.0,0.0,0,0,0
15,0.0,0.0,0.0,0.0,0,0,0
16,0.0,0.0,0.0,0.0,0,0,0
17,0.0,0.0,0.0,0.0,0,0,0
18,0.0,0.0,0.0,0.0,0,0,0
19,0.0,0.0,0.0,0.0,0,0,0
20,0.0,0.0,0.0,0.0,0,0,0
21,0.0,0.0,0.0,0.0,0,0,0
22,0.0,0.0,0.0,0.0,0,0,0
23,0.0,0.0,0.0,0.0,0,0,0
24,0.0,0.0,0.0,0.0,0,0,0
25,0.0,0.0,0.0,0.0,0,0,0
26,0.0,0.0,0.0,0.0,0,0,0
27,0.0,0.0,0.0,0.0,0,0,0
28,0.0,0.0,0.0,0.0,0,0,0
29,0.0,0.0,0.0,0.0,0,0,0
30,0.0,0.0,0.0,0.0,0,0,0
31,0.0,0.0,0.0,0.0,0,0,0
32,0.0,0.0,0.0,0.0,0,0,0
33,0.0,0.0,0.0,0.0,0,0,0
34,0.0,0.0,0.0,0.0,0,0,0
35,0.0,0.0,0.0,0.0,0,0,0
36,0.0,0.0,0.0,0.0,0,0,0
37,0.0,0.0,0.0,0.0,0,0,0
38,0.0,0.0,0.0,0.0,0,0,0
39,0.0,0.0,0.0,0.0,0,0,0
40,945.11572265625,1392.720703125,994.052734375,1440.0,969,1416,1
41,0.0,0.0,0.0,0.0,0,0,0
42,0.0,0.0,0.0,0.0,0,0,0
43,0.0,0.0,0.0,0.0,0,0,0
44,954.1992797851562,1377.921630859375,1008.9819946289062,1440.0,981,1408,1
45,954.09228515625,1377.822509765625,1008.944580078125,1440.0,981,1408,1
46,959.2861328125,1385.190185546875,1008.823974609375,1440.0,984,1412,1
47,959.2757568359375,1385.068115234375,1008.8514404296875,1440.0,984,1412,1
48,959.2415771484375,1385.474609375,1008.7069091796875,1440.0,983,1412,1
49,959.2357177734375,1385.28662109375,1008.71435546875,1440.0,983,1412,1
50,959.5523681640625,1386.626708984375,1009.0216064453125,1440.0,984,1413,1
51,959.546630859375,1386.5677490234375,1008.985107421875,1440.0,984,1413,1
52,959.1718139648438,1385.99755859375,1008.8223266601562,1440.0,983,1412,1
53,959.154541015625,1385.759765625,1008.7449951171875,1440.0,983,1412,1
54,960.9283447265625,1383.90673828125,1010.7828369140625,1440.0,985,1411,1
55,960.9285888671875,1383.9267578125,1010.8310546875,1440.0,985,1411,1
55,2511.8291015625,243.299072265625,2560.0,321.84912109375,2535,282,1
56,960.6707153320312,1386.924072265625,1008.5214233398438,1440.0,984,1413,1
56,2509.14208984375,217.7281494140625,2559.25537109375,289.3162841796875,2534,253,1
57,960.5792846679688,1386.201904296875,1008.3528442382812,1440.0,984,1413,1
57,2506.410400390625,188.8603515625,2553.634033203125,257.1202392578125,2530,222,1
58,0.0,0.0,0.0,0.0,0,0,0
59,2502.211669921875,134.86874389648438,2553.562744140625,204.70449829101562,2527,169,1
60,0.0,0.0,0.0,0.0,0,0,0
61,2501.350830078125,106.76513671875,2554.549560546875,180.16900634765625,2527,143,1
62,2501.0927734375,99.34091186523438,2552.86328125,172.43655395507812,2526,135,1
63,2504.448486328125,96.41502380371094,2553.658935546875,172.27601623535156,2529,134,1
64,0.0,0.0,0.0,0.0,0,0,0
65,2503.06201171875,97.01663208007812,2552.48828125,164.34396362304688,2527,130,1
66,0.0,0.0,0.0,0.0,0,0,0
67,0.0,0.0,0.0,0.0,0,0,0
68,0.0,0.0,0.0,0.0,0,0,0
69,0.0,0.0,0.0,0.0,0,0,0
70,0.0,0.0,0.0,0.0,0,0,0
71,0.0,0.0,0.0,0.0,0,0,0
72,0.0,0.0,0.0,0.0,0,0,0
73,0.0,0.0,0.0,0.0,0,0,0
74,0.0,0.0,0.0,0.0,0,0,0
75,0.0,0.0,0.0,0.0,0,0,0
76,0.0,0.0,0.0,0.0,0,0,0
77,0.0,0.0,0.0,0.0,0,0,0
78,0.0,0.0,0.0,0.0,0,0,0
79,0.0,0.0,0.0,0.0,0,0,0
80,0.0,0.0,0.0,0.0,0,0,0
81,0.0,0.0,0.0,0.0,0,0,0
82,0.0,0.0,0.0,0.0,0,0,0
83,0.0,0.0,0.0,0.0,0,0,0
84,0.0,0.0,0.0,0.0,0,0,0
85,0.0,0.0,0.0,0.0,0,0,0
86,0.0,0.0,0.0,0.0,0,0,0
87,0.0,0.0,0.0,0.0,0,0,0
88,0.0,0.0,0.0,0.0,0,0,0
89,0.0,0.0,0.0,0.0,0,0,0
90,0.0,0.0,0.0,0.0,0,0,0
91,0.0,0.0,0.0,0.0,0,0,0
92,0.0,0.0,0.0,0.0,0,0,0
93,0.0,0.0,0.0,0.0,0,0,0
94,0.0,0.0,0.0,0.0,0,0,0
95,0.0,0.0,0.0,0.0,0,0,0
96,0.0,0.0,0.0,0.0,0,0,0
97,0.0,0.0,0.0,0.0,0,0,0
98,0.0,0.0,0.0,0.0,0,0,0
99,0.0,0.0,0.0,0.0,0,0,0
100,0.0,0.0,0.0,0.0,0,0,0
101,0.0,0.0,0.0,0.0,0,0,0
102,0.0,0.0,0.0,0.0,0,0,0
103,0.0,0.0,0.0,0.0,0,0,0
104,0.0,0.0,0.0,0.0,0,0,0
105,0.0,0.0,0.0,0.0,0,0,0
106,0.0,0.0,0.0,0.0,0,0,0
107,0.0,0.0,0.0,0.0,0,0,0
108,0.0,0.0,0.0,0.0,0,0,0
109,0.0,0.0,0.0,0.0,0,0,0
110,0.0,0.0,0.0,0.0,0,0,0
111,0.0,0.0,0.0,0.0,0,0,0
112,0.0,0.0,0.0,0.0,0,0,0
113,0.0,0.0,0.0,0.0,0,0,0
114,0.0,0.0,0.0,0.0,0,0,0
115,0.0,0.0,0.0,0.0,0,0,0
116,0.0,0.0,0.0,0.0,0,0,0
117,0.0,0.0,0.0,0.0,0,0,0
118,0.0,0.0,0.0,0.0,0,0,0
119,0.0,0.0,0.0,0.0,0,0,0
120,0.0,0.0,0.0,0.0,0,0,0
121,0.0,0.0,0.0,0.0,0,0,0
122,0.0,0.0,0.0,0.0,0,0,0
123,0.0,0.0,0.0,0.0,0,0,0
124,0.0,0.0,0.0,0.0,0,0,0
125,0.0,0.0,0.0,0.0,0,0,0
126,0.0,0.0,0.0,0.0,0,0,0
127,0.0,0.0,0.0,0.0,0,0,0
128,0.0,0.0,0.0,0.0,0,0,0
129,0.0,0.0,0.0,0.0,0,0,0
130,0.0,0.0,0.0,0.0,0,0,0
